x_pix,y_pix,UA_kV,UG1_V
203.7972274142159,603.5375769378346,1.0242887187102414,211.38588208200264
211.7862782481686,598.1005840091724,1.0908476689831994,213.31365870482273
218.3328615704354,592.4416730017892,1.145389031012429,215.32012008775803
225.32328105014403,585.784130640162,1.2036281125012676,217.68066289121123
233.4232909234572,578.7937111604533,1.271111492639128,220.1592328348371
242.52193215101445,570.9156193658611,1.3469147415611082,222.95254181892346
251.88220236597112,564.8588962352181,1.4248976925683823,225.1000541323192
259.2054989637611,559.932314887614,1.4859100636519273,226.8468558068745
268.52333134068795,551.0578641799037,1.5635394535153522,229.99344047953525
277.84389064696614,546.5307353739972,1.641191562167137,231.59860958588354
285.5666397864537,541.2047014846953,1.7055318807643294,233.48704382864605
293.1562380787088,535.479215053696,1.76876288352364,235.5171106396158
304.74036178794023,530.1531811643941,1.8652733614194295,237.40554488237842
316.7239380388693,522.9630354138367,1.9651117868288666,239.95493111010796
321.11791599754326,519.634264233023,2.0017192094789937,241.13520251183456
336.7985939429113,510.2489536105575,2.132359192288521,244.4629210969581
343.9184656352071,507.197580028145,2.191676775286412,245.54483654854084
357.55269814473934,498.9680824353518,2.3052672658807642,248.46274232570443
364.21024050636663,496.5639699158753,2.3607330577748966,249.31516056028477
374.01162231654007,492.5879376721257,2.442391029174591,250.72492917901377
387.8815022365968,486.6701222395681,2.5579447622873652,252.82318944874999
399.2548037710434,480.65984094087685,2.6526988234398403,254.95423503520078
407.865763746619,476.97424916074175,2.7244390675225287,256.2610231381515
417.40824113161807,473.0906827831258,2.8039400359041178,257.6380064401658
432.83154760272123,467.3208127363822,2.9324357871255238,259.6838102031587
443.039779223883,463.6591644374872,3.0174833346965255,260.982108745058
459.1345920477491,457.61708434935076,3.1515735875515385,263.12442912324207
469.52035813188763,453.8888606268395,3.238100222906385,264.4463330931759
480.83818014665394,450.826391140491,3.332392069126409,265.5321827827644
487.62887335551375,446.6987148762821,3.388967176858423,266.9957193209053
498.0146394396522,442.8373403065383,3.475493812213269,268.3648341469084
506.53629366253506,439.37541827849213,3.5464900258377567,269.592316404704
522.0034937542647,432.6856214556311,3.675351466722841,271.96429556593137
526.8856914861246,429.91164547161975,3.7160263807785374,272.94785506737026
543.4281041980477,425.2672729063634,3.853845709754177,274.59459490618246
554.745926212814,420.34069155875926,3.948137555974201,276.34139658073775
564.4659380607898,416.21301529455036,4.0291176121396335,277.8049331188788
576.9821177006489,411.2864339469462,4.1333933009006,279.5517347934343
588.5662414098804,405.16149497424914,4.229903778796391,281.7234341726113
596.3062809857861,402.5791184435093,4.294388148711026,282.6390588888098
606.3724850365664,397.4661259097795,4.378252426054954,284.4519557618619
616.2789080706677,393.4716004928032,4.460785524393421,285.8682814439338
626.9842361881645,389.3172940591478,4.5499745177591855,287.34126015328854
