x_pix,y_pix,UA_kV,UG1_V
1489.110043751747,489.25211615940736,8.962363023643597,521.3062156364454
1490.579866669219,493.25330076808075,8.972415977049598,518.6271604260367
1492.5396305591814,498.23436732173536,8.985819914924265,515.2920100620588
1495.3976195653765,504.521943135365,9.00536732432482,511.08206615998847
1498.5005790578173,509.82963700401336,9.026590225959712,507.5282174114875
1503.9715865839626,518.4852608513477,9.06400955252649,501.7327102216243
1508.4627121651265,526.977571041185,9.094726910155936,496.04655222402266
1514.4236606637623,534.4083424572927,9.135497221191383,491.07116397612117
1521.282834278631,541.757457044652,9.182411003752717,486.1504503243507
1524.8185462453196,547.2951094367345,9.206593745248744,482.44262927998307
1529.6160482479477,552.6570234396719,9.239406585165929,478.852476599651
1534.554653250653,557.8778344425319,9.27318450861009,475.3568016214333
1539.211052253204,563.098645445392,9.3050322650003,471.86112664321536
1544.7140692562186,568.1783534481747,9.342670522552366,468.4599293671115
1551.063704259697,573.9635764513439,9.386099281266286,464.58634358043764
1557.1311332630207,579.6076964544359,9.427597872926256,460.80723549587765
1562.7752532661127,585.1107134574504,9.466201214005299,457.122605113432
1569.548197269823,591.7425544610835,9.512525223300146,452.68215311407425
1576.4622442736106,596.9633654639435,9.559814316121974,449.1864781358563
1584.646218278094,602.6074854670354,9.615789160686585,445.4073700512963
1596.7810762847416,610.5092534713641,9.698786344006523,440.1166187329127
1605.5891469771934,616.9420903291814,9.759029740143168,435.8094130458055
1612.4091253142628,621.5279378316935,9.805675443947012,432.73888772710075
1620.9928911522984,626.2313711676035,9.864384691838051,429.58963098996765
1634.0449186594485,632.581006171082,9.953654918083336,425.3381343948379
1647.449703666792,641.5175295093109,10.04533785314606,419.35454659428467
1657.9160651465427,646.2907346623417,10.116923241450706,416.1585730548844
1668.2864823975942,650.9451739010026,10.187852412704155,413.0421210754296
1678.330272333652,655.5996131396635,10.256547594311826,409.92566909597485
1688.455719098458,659.8457682345822,10.325801273330939,407.08259009717403
1704.6237711906485,666.8682555069478,10.436383760796943,402.38057482992656
1716.2496393197953,671.4193906262334,10.515899673372076,399.3332917257766
1728.8384004185127,676.7270844948818,10.602001357636432,395.7794429772756
1744.0129610942638,681.9667310062398,10.705788793263194,392.2711563922169
1764.427168281373,688.9075614498569,10.845413146124312,387.6238157211001
1778.1888372329158,692.6075956392656,10.939537013097771,385.14640044455007
1792.3971254351438,697.1150525861793,11.036715562689109,382.1283627381307
1810.0350004448062,701.5245213385949,11.157351003561114,379.1759345470683
1831.298438650899,707.893753980973,11.302783729501252,374.911316048867
1849.662636650026,712.463923581407,11.428386905658916,371.85128811265236
1864.6058363109898,718.1799015937976,11.530591931953255,368.02406638349726
1889.102884935521,723.0793113187037,11.698141155386596,364.7435906156503
1906.5774462876864,728.4686620161006,11.817659601435713,361.13506727101856
1924.5233794575329,731.827247884311,11.94040202696135,358.8862740135595
1938.633679465263,736.4836468868618,12.036910379658956,355.7685098437977
1950.9096404719878,738.7412948880987,12.12087264650587,354.2568666099736
1967.1364854808771,741.9866638898766,12.231857252108115,352.08387946135167
1979.4124464876022,744.526517891268,12.315819518955031,350.38328082329974
1995.357085496337,746.2197538921955,12.424873957503324,349.2495483979318
2009.1851795039124,748.9007108936642,12.519452143146978,347.4544720577659
2025.8353335130337,752.5693888956739,12.63333199933015,344.998051802802
2045.025341523546,756.0969638976064,12.764583358998891,342.63610924995214
2065.061967534523,758.3546118988432,12.90162521982949,341.12446601612794
2080.8655035431802,761.8821869007757,13.009714574850806,338.7625234632783
2097.3745545522243,764.2809379020898,13.122629347507004,337.1564025273402
2117.9224926825214,766.5422131911153,13.263168362212639,335.6423305867206
2136.853811859559,768.5411723588769,13.392650402081923,334.3038964734392
2158.3720193713466,771.5984040272184,13.53982563994577,332.2568795943025
2180.830913550317,775.3611506959464,13.693434767989457,329.73747420459574
2203.289807729287,776.7721806967194,13.847043896033144,328.79269718345597
2233.7376903803665,780.3434110855022,14.055294251884963,326.4015244892747
2249.494192055665,781.872026919673,14.163061912397286,325.3780160497065
2277.479620404329,784.4589152544233,14.354470145247536,323.6459248442833
2304.4067762524137,785.9875310885941,14.538640251645463,322.62241640471495
2339.8055379858324,789.4240476211434,14.78075248034051,320.32144346229586
2383.6650538431927,792.9516226230759,15.080732609975565,317.959500909446
2417.1770163615515,794.8329959574398,15.309939947632376,316.69979821459276
2454.33413971524,796.4791976250083,15.564078609736065,315.5975583565961
2538.549828516576,802.4358513664049,16.140077517842812,311.60918846036714
2582.409344373936,805.4930830347464,16.440057647477865,309.5621715812305
2626.622257398423,807.3984175398969,16.742454860975677,308.2864253128555
2673.652021807763,808.8401574053103,17.064118120326324,307.3210860255564
2712.257802628912,810.2624756460895,17.32816497330697,306.3687507882471
2749.441265209282,813.3103004477591,17.582483784335697,304.328032422585
2791.501247472323,815.5453719689835,17.870155882056714,302.83150562109927
2844.597118878562,817.2690591261518,18.233308691114836,301.6773841517936
2891.3304325041636,818.081812406597,18.552944355249302,301.1331925876168
2947.0040322146624,820.1136956077102,18.933727711652967,299.77271367717526
3002.47444360505,821.1296372082667,19.31312134777779,299.0924742219545
3034.291946477265,818.988899251126,19.530739313906547,300.52583852255805
3083.395790504165,819.1582228512189,19.86658838129421,300.41246528002125
