x_pix,y_pix,UA_kV,UG1_V
303.8470907725207,1845.934249837056,0.8556767701366222,-387.08134819111933
308.17490269618787,1839.728330852175,0.8852771329431793,-382.9260788851798
312.09443047611285,1832.9508140660548,0.912085008692514,-378.38808740632464
315.93230142728936,1827.561463368658,0.9383343870304038,-374.7795640616929
322.791475042158,1818.7425258638268,0.9852481695917391,-368.874707679568
328.017512082058,1807.6371971540393,1.020992003924185,-361.4389626057812
336.91810641563757,1795.225359184277,1.0818682217716322,-353.12842399390195
343.09081829016117,1786.3710370536548,1.1240869027607585,-347.1998752867872
347.10561237029265,1777.8651173923593,1.151546358823445,-341.504604856497
353.50206395558683,1770.720144876871,1.195295322719928,-336.7205776950533
358.28756784817756,1762.1320893334318,1.228026100750792,-330.97031191100183
361.6218883554054,1756.756348107493,1.2508314117181079,-327.37090099905845
367.8141978688285,1748.0462863743264,1.29318413208598,-321.5389440784414
375.17206606822964,1734.8278487827329,1.3435087700384891,-312.68833417994955
382.19455334059523,1724.7840588466752,1.3915395474227137,-305.963358855863
389.9611648224489,1713.4694558248896,1.4446598127427552,-298.3874909207746
395.2525273253476,1705.5324120705413,1.480850445004357,-293.0731201768622
401.5237717732276,1696.0275572042233,1.5237430462032926,-286.7089971872388
409.2648391385794,1684.758914836939,1.5766886008082281,-279.1639029211905
416.809930114935,1672.7063669136696,1.6282937616256974,-271.09393253228654
425.02139474658014,1661.6436546545694,1.684456630196924,-263.6867219640098
433.1544148899245,1649.6890949257981,1.7400829723767937,-255.68236109046273
448.49093132454834,1626.549269024677,1.8449781153868257,-240.18873177529423
469.5932769388866,1598.760731621491,1.9893090376336695,-221.5824855755422
485.73122078648305,1574.945143594059,2.0996855977213196,-205.63638924808788
495.50932215177784,1562.615159779842,2.1665635843522093,-197.38065735555676
510.74844616012615,1545.6827997705661,2.270792605265622,-186.04333310187712
531.3494841714117,1518.1677147554929,2.411694800204124,-167.62018118964778
543.285029487017,1508.2735347626058,2.4933287708727603,-160.99537952336033
555.1611986601897,1496.2797797560354,2.574556634393244,-152.96477484367063
566.4526370010418,1483.2490117675634,2.6517851917779374,-144.2398220385777
578.2112203408167,1469.9618125936177,2.732208819025941,-135.34317175617628
587.4812171025615,1461.2757063174365,2.7956115898031753,-129.52725458331673
600.6037961097503,1448.1531273102476,2.885364357811948,-120.74082828671499
616.5484351184853,1433.6195183022858,2.994418796360242,-111.0096249689733
634.8918251285343,1416.2638492927779,3.119879654867129,-99.38886760895167
640.7844745490958,1411.1457612739744,3.160182829731685,-95.96197239787301
651.0144420547,1404.6785404370983,3.2301513854374484,-91.63174438431486
660.0685512263267,1396.9178754328468,3.2920775784184113,-86.43547076804509
668.417145397567,1391.626512929948,3.349178353764495,-82.8925569387701
679.2350420701599,1384.8065345928785,3.4231680908326583,-78.32613466992689
689.4650095757642,1375.7524254212517,3.4931366465384217,-72.26381545094534
700.995816091155,1368.1347535004732,3.5720023787670456,-67.1632850714409
713.1762930461304,1360.0371179829197,3.65531157597418,-61.74138762180473
721.0800425895034,1354.1799716449893,3.7093698063553564,-57.81964445085919
729.9806369230831,1347.8107390026112,3.7702460242028044,-53.55502595265784
738.717917599166,1341.1148790452391,3.8300052472273634,-49.07170906993338
751.8646670276646,1334.337362259119,3.9199233304699255,-44.53371759107824
767.4961139916293,1323.02085810261,4.026835670813204,-36.95657672175048
775.2535127227309,1316.5563591600253,4.07989292490043,-32.62817119472993
784.9123397053374,1307.3655891198048,4.1459551263115895,-26.474348571663768
790.9549450327219,1302.5478362236468,4.187283934758481,-23.248547399947256
799.1206279075657,1296.9135150400045,4.243133675902929,-19.47600026692305
808.674476871133,1289.727714110142,4.308477873041933,-14.664635807413902
816.9344113239915,1281.8311198824824,4.364972254238568,-9.377348671440586
827.2231717462947,1272.228276821666,4.435342928080571,-2.947616166460193
837.0562321907925,1264.0487554007404,4.502596811056453,2.529109259773918
844.0133940001593,1257.483546369366,4.550180790511522,6.9249467886891125
852.7343433104925,1249.3505262260214,4.609828314053793,12.370536563315568
862.533162760305,1242.7853171946472,4.67684800342713,16.766374092230535
868.6081172569666,1239.0296518061084,4.7183980662085405,19.281038100960586
882.4266737469441,1226.2347453213215,4.8129110193545355,27.84806617820857
894.9201685454551,1217.9057487889809,4.89836112330554,33.42487498354876
904.3426788365505,1210.6064111592193,4.962807020697637,38.31225970135279
917.6690732882955,1201.0035680984029,5.0539537982453755,44.74199220633329
929.9175976005613,1192.2826187880698,5.1377284099620475,50.581239073101074
939.0881198828738,1187.7238066203722,5.200450818299065,53.63366246408111
