x_pix,y_pix,UA_kV,UG1_V
203.83550723522487,1331.8310328172167,1.0246076382860394,-46.84272281386728
206.63167502710832,1333.2956921367747,1.0479032708815748,-47.362042230627
209.29469197175922,1334.4940497618677,1.0700895876392276,-47.7869399352486
213.2892173887356,1336.757614164821,1.103369062775707,-48.58952448842271
218.34894958357233,1338.3554243316116,1.1455230646152472,-49.15605476125154
223.2755309311765,1340.2195361928673,1.1865677506169048,-49.817006746218425
226.73745295922265,1341.9504972068903,1.215409962401853,-50.43074787511625
232.9955427791523,1343.6814582209133,1.2675478067823371,-51.04448900401405
236.99006819612868,1346.0781734710993,1.3008272819188167,-51.89428441325728
242.58240377989557,1347.010229401727,1.3474185471098874,-52.22476040574071
247.6421359747323,1348.474888721285,1.3895725489494277,-52.744079822500424
252.43556647510394,1349.673246346378,1.429507919113203,-53.168977527122024
257.49529866994067,1351.137905665936,1.4716619209527433,-53.68829694388174
261.3566732396845,1352.7357158327266,1.5038320802513396,-54.25482721671054
266.8158579762188,1353.5346209161216,1.5493140296045276,-54.53809235312485
271.60928847659045,1354.7329785412146,1.5892493997683026,-54.96299005774645
276.00326643526444,1355.3987327773773,1.6258568224184295,-55.19904433809177
280.3972443939385,1356.5970904024703,1.6624642450685572,-55.62394204271337
284.1254681164497,1357.5291463330982,1.6935250885292708,-55.95441803519685
288.3862952278912,1358.727503958191,1.7290231953415158,-56.379315739818395
293.31287657549535,1359.6595598888189,1.770067881343173,-56.70979173230188
297.3747585677252,1361.0557903249673,1.8039085223848437,-57.204848545910664
303.3665466931898,1362.165380718572,1.8538277350895627,-57.598272346486226
310.02408905481707,1363.6078482302578,1.9092935269836948,-58.1097232872344
318.12409892813025,1364.8283976632229,1.9767769071215555,-58.54248946786751
323.22821473871113,1366.4927832536296,2.0193006809070564,-59.13262516873078
329.7747980609779,1367.3804555685133,2.073842042936286,-59.44736420919125
335.99580448228085,1367.0226952201015,2.1256709354604797,-59.32051430423655
343.3191010800708,1367.6884494562642,2.1866833065440248,-59.55656858458184
350.7533567172213,1368.4651627317874,2.2486201074924725,-59.83196524498473
360.9615883383831,1368.2432446530665,2.3336676550634747,-59.753280484869634
365.93635253923907,1369.0147739222703,2.3751137654896666,-60.026839069276036
373.3706081763895,1369.4586100797121,2.437050566438114,-60.184208589506255
381.29133454560235,1370.4565162411814,2.5030402870559394,-60.53803288081761
389.120604362876,1371.7347643746139,2.5682680583234387,-60.991257099080656
399.50637044701455,1372.6934504746882,2.6547946936782845,-61.33117526277792
411.6497277146226,1373.3325745414045,2.7559642980931804,-61.557787371909455
419.5895611665009,1373.9915052049762,2.822113205001271,-61.79142224066132
429.0210795121395,1374.7682184804994,2.9006897435179577,-62.06681890106421
439.67314729074315,1375.2120546379413,2.989435010548569,-62.22418842129446
446.70222549154676,1375.5564111343988,3.047996168332634,-62.34628576673836
455.94881210491803,1377.4981943232067,3.1250319904078183,-63.034777417745545
465.19539871828925,1377.128330858672,3.2020678124830018,-62.90363615088708
473.4248608041897,1378.6077847168112,3.2706296941299144,-63.42820121832111
484.97323499039305,1379.8958268347847,3.3668423330489645,-63.88489805733056
497.3256141765206,1380.2672333057812,3.4697533557837406,-64.01658642289325
507.20096867960115,1381.4877827387463,3.5520276137600373,-64.44935260352634
515.4119375922749,1382.3754550536298,3.620435423762801,-64.76409164398675
523.8448245836694,1382.8192912110717,3.6906920934953678,-64.92146116421699
534.6078514016335,1383.596004486595,3.7803617903908817,-65.19685782461985
543.7064926291908,1384.372717762118,3.856165039312862,-65.47225448502275
554.8292781234824,1384.686956602139,3.9488319833589607,-65.5836731125109
563.5950422329583,1386.1294241138248,4.021861942686235,-66.0951240532591
572.1388882637134,1386.906137389348,4.093043042283705,-66.37052071366196
582.2361608455147,1387.7938097042318,4.177166159989805,-66.68525975412246
594.3306961358044,1388.2376458616734,4.277929015264145,-66.84262927435259
605.2342710702919,1390.0477280680295,4.3687696566552034,-67.48442414305671
615.2668003841347,1390.3016982186964,4.452353380628289,-67.57447350044484
623.6996873755294,1390.7455343761383,4.522610050360859,-67.73184302067506
634.4627141934935,1392.0770428484636,4.612279747256372,-68.20395158136566
642.7846421455276,1392.8537561239868,4.681611987124037,-68.47934824176858
651.4394472156432,1393.5195103601495,4.753717516586409,-68.71540252211386
662.9791873091306,1394.7400597931146,4.8498582225362386,-69.148168702747
674.2521325568669,1395.8623488323346,4.943776188233127,-69.54609502015128
685.3354956557082,1396.0773134779229,5.036114693605727,-69.62231432444963
691.9622160619576,1397.4643014699286,5.091323699426276,-70.1140940751691
704.1368884362298,1398.311905242821,5.192754198491935,-70.4146261450532
712.9982006073773,1398.2348503543762,5.26658019464732,-70.38730504779102
723.9131377474953,1399.7814812807005,5.357515497656543,-70.9356888663869
733.4556151324945,1401.112989753026,5.437016466038133,-71.40779742707758
744.7654480964269,1401.8367681695054,5.531241753307885,-71.66442514936776
755.5541700689992,1402.0327662166317,5.6211255235086455,-71.73391952950143
762.7443158195567,1403.2311238417246,5.68102857875431,-72.15881723412303
772.3311768203,1404.03002892512,5.760899319081859,-72.44208237053743
784.4479039184619,1405.228386550213,5.861847060329183,-72.86698007515903
792.3038039051821,1405.760989939143,5.927296694764258,-73.05582349943523
802.023815753158,1406.8261967170033,6.008276750929691,-73.43351034798778
812.9854592515776,1407.641277162581,6.0996011772833825,-73.72251072913949
824.4987762991587,1408.73666973066,6.195521745668053,-74.11090045361775
833.8193356054371,1409.2914649274624,6.273173854319837,-74.30761235390557
842.0303045181108,1409.957219163625,6.341581664322601,-74.54366663425088
854.01388076904,1410.6229733997877,6.4414200897320395,-74.77972091459617
863.7782762327602,1411.399686675311,6.522769917843434,-75.05511757499909
871.9892451454339,1412.620236108276,6.591177727846198,-75.48788375563217
882.6333522787177,1413.4853686477402,6.6798566725805815,-75.7946309423773
894.1730923722051,1414.8168771200658,6.775997378530413,-76.26673950306798
904.603242072088,1415.371672316868,6.86289378583122,-76.46345140335572
911.2607844337153,1416.1483855923912,6.918359577725353,-76.73884806375858
923.3553197240051,1417.2579759859957,7.019122432999693,-77.13227186433414
933.4767843352947,1417.579632926017,7.103447101067806,-77.2463207030354
944.7576200036078,1417.9494963905518,7.197430803999532,-77.37746196989386
952.9870820895082,1419.5214161148251,7.265992685646444,-77.93481235404263
961.2817880905527,1420.134442615484,7.335098132053922,-78.15217113538469
971.5454992313951,1421.1515671429547,7.420607894557377,-78.51280961924559
982.0866079706384,1421.798828205891,7.508428731723088,-78.74230683624808
989.8537407258705,1423.648145528565,7.573138822266244,-79.39801317054057
997.6208734811024,1424.4803383237686,7.6378489128094005,-79.69308102097227
1010.1037654091538,1425.0351335205708,7.741847272610898,-79.88979292126001
1019.3526007923897,1425.4972557276994,7.818901829798014,-80.05364606572383
1028.229323941226,1425.0349263970309,7.89285621899019,-79.88971948215067
1038.4005692159346,1426.9767095858388,7.977595623272894,-80.57821113315785
1043.7635894516902,1427.6239706487747,8.022276400076501,-80.80770835016025
1050.883461143986,1427.901368247176,8.081593983074393,-80.90606430030414
1060.3149794896249,1429.2883562391817,8.160170521591082,-81.39784405102358
1071.6882810240718,1429.473287971449,8.25492458274356,-81.46341468445283
1081.7408090033875,1430.411147385315,8.338674921025204,-81.7959483988175
1091.327670004131,1430.8105999270126,8.418545661352757,-81.9375809670247
1101.313983546572,1432.2752592465706,8.501744349193956,-82.45690038378439
1109.5693360749901,1432.142108399338,8.570521931142682,-82.40968952771533
1117.2920852144778,1433.7399185661286,8.634862249739875,-82.9762198005441
1127.544700451384,1433.074164329966,8.72027956925684,-82.74016552019881
1135.1342987436392,1435.0714270384542,8.783510572016151,-83.44832836123481
1143.017346266477,1435.4691676139046,8.849186379940924,-83.58935392322482
1155.3337996354878,1436.6897170468696,8.951798094945072,-84.02212010385796
1163.7666866268823,1437.2445122436718,9.02205476467764,-84.21883200414567
1172.0886145789166,1438.243143597916,9.091387004545306,-84.57291342466371
1182.22695285461,1438.4735902349778,9.17585225169012,-84.65462212753755
1192.3211432408739,1439.706468450094,9.259949690788865,-85.09175968373262
1202.4923885155822,1440.708181999876,9.344689095071567,-85.4469339481411
1209.9952908117507,1441.2299360605132,9.407197809963103,-85.63193056192284
1219.0107127597878,1442.231649610295,9.482307736486408,-85.98710482633135
1224.9439391700344,1443.233363160077,9.531739055651318,-86.34227909073985
1233.8732677528562,1443.185062936819,9.606131714988159,-86.32515344012825
1240.8082077128847,1443.9247898658887,9.663908581544547,-86.58743597384529
1250.8869871214597,1445.3117778578944,9.7478776276065,-87.07921572456473
1262.8711196470397,1445.9396888479291,9.847720687490996,-87.3018520501372
1272.3026379926785,1446.16160692665,9.926297226007684,-87.38053681025227
1280.6245659447127,1447.4931153989755,9.99562946587535,-87.85264537094298
1290.4999204477933,1448.60270579258,10.077903723851646,-88.24606917151849
1299.240681787067,1448.707747016508,10.150725378316032,-88.28331329130631
1308.579734266572,1449.9098032762463,10.228531558611968,-88.70952240859651
1320.0455016671524,1451.1118595359844,10.324055977985196,-89.13573152588665
1330.868535133603,1451.699368416498,10.414225606551652,-89.34404260894553
1340.7216978288116,1452.7645751943585,10.496314978554969,-89.7217294574981
1349.2433520516945,1453.1640277360561,10.567311192179458,-89.8633620257053
1361.0937774553913,1454.0960836666839,10.666040301751016,-90.19383801818873
1370.5474876089022,1455.1612904445442,10.744801726240684,-90.57152486674124
1381.4658570819713,1455.9601955279395,10.835765624947065,-90.85479000315564
1389.7212096103892,1456.7591006113348,10.904543206895788,-91.13805513957004
1401.305333319621,1457.4248548474975,11.00105368479158,-91.37410941991536
1411.025345167597,1458.2237599308928,11.082033740957014,-91.65737455632976
1418.6149434598522,1458.6232124725905,11.145264743716327,-91.79900712453696
1428.4859022096293,1459.3847927104898,11.227502379479095,-92.06903811377816
1441.4681098148026,1461.2710963796176,11.335660673672653,-92.73785857475661
1452.3598491184248,1461.3139531989798,11.426402709211452,-92.7530541756299
1460.348899952378,1462.5345026319449,11.492961659484413,-93.18582035626301
1469.2285701732999,1463.5801096050927,11.566940601533803,-93.5565577668022
1481.1011873848688,1464.8006590380576,11.665854597078342,-93.98932394743525
1496.7464119346932,1465.7992903923018,11.796199208029554,-94.3434053679533
1509.709800886791,1466.5381888272111,11.904200718918025,-94.60539414523262
1520.9778067312466,1467.5725401154061,11.998077533105908,-94.97214066473873
